"","MSSubClass_20","MSSubClass_30","MSSubClass_40","MSSubClass_45","MSSubClass_50","MSSubClass_60","MSSubClass_70","MSSubClass_75","MSSubClass_80","MSSubClass_85","MSSubClass_90","MSSubClass_120","MSSubClass_150","MSSubClass_160","MSSubClass_180","MSSubClass_190","MSZoning_C (all)","MSZoning_FV","MSZoning_RH","MSZoning_RL","MSZoning_RM","LotFrontage","LotArea","Street_Grvl","Street_Pave","LotShape_IR1","LotShape_IR2","LotShape_IR3","LotShape_Reg","LandContour_Bnk","LandContour_HLS","LandContour_Low","LandContour_Lvl","Utilities_AllPub","Utilities_NoSeWa","LotConfig_Corner","LotConfig_CulDSac","LotConfig_FR2","LotConfig_FR3","LotConfig_Inside","LandSlope_Gtl","LandSlope_Mod","LandSlope_Sev","Neighborhood_Blmngtn","Neighborhood_Blueste","Neighborhood_BrDale","Neighborhood_BrkSide","Neighborhood_ClearCr","Neighborhood_CollgCr","Neighborhood_Crawfor","Neighborhood_Edwards","Neighborhood_Gilbert","Neighborhood_IDOTRR","Neighborhood_MeadowV","Neighborhood_Mitchel","Neighborhood_NAmes","Neighborhood_NoRidge","Neighborhood_NPkVill","Neighborhood_NridgHt","Neighborhood_NWAmes","Neighborhood_OldTown","Neighborhood_Sawyer","Neighborhood_SawyerW","Neighborhood_Somerst","Neighborhood_StoneBr","Neighborhood_SWISU","Neighborhood_Timber","Neighborhood_Veenker","Condition1_Artery","Condition1_Feedr","Condition1_Norm","Condition1_PosA","Condition1_PosN","Condition1_RRAe","Condition1_RRAn","Condition1_RRNe","Condition1_RRNn","Condition2_Artery","Condition2_Feedr","Condition2_Norm","Condition2_PosA","Condition2_PosN","Condition2_RRAe","Condition2_RRAn","Condition2_RRNn","BldgType_1Fam","BldgType_2fmCon","BldgType_Duplex","BldgType_Twnhs","BldgType_TwnhsE","HouseStyle_1.5Fin","HouseStyle_1.5Unf","HouseStyle_1Story","HouseStyle_2.5Fin","HouseStyle_2.5Unf","HouseStyle_2Story","HouseStyle_SFoyer","HouseStyle_SLvl","OverallQual_1","OverallQual_2","OverallQual_3","OverallQual_4","OverallQual_5","OverallQual_6","OverallQual_7","OverallQual_8","OverallQual_9","OverallQual_10","OverallCond_1","OverallCond_2","OverallCond_3","OverallCond_4","OverallCond_5","OverallCond_6","OverallCond_7","OverallCond_8","OverallCond_9","YearBuilt","YearRemodAdd","RoofStyle_Flat","RoofStyle_Gable","RoofStyle_Gambrel","RoofStyle_Hip","RoofStyle_Mansard","RoofStyle_Shed","RoofMatl_ClyTile","RoofMatl_CompShg","RoofMatl_Membran","RoofMatl_Metal","RoofMatl_Roll","RoofMatl_Tar&Grv","RoofMatl_WdShake","RoofMatl_WdShngl","Exterior1st_AsbShng","Exterior1st_AsphShn","Exterior1st_BrkComm","Exterior1st_BrkFace","Exterior1st_CBlock","Exterior1st_CemntBd","Exterior1st_HdBoard","Exterior1st_ImStucc","Exterior1st_MetalSd","Exterior1st_Plywood","Exterior1st_Stone","Exterior1st_Stucco","Exterior1st_VinylSd","Exterior1st_Wd Sdng","Exterior1st_WdShing","Exterior2nd_AsbShng","Exterior2nd_AsphShn","Exterior2nd_Brk Cmn","Exterior2nd_BrkFace","Exterior2nd_CBlock","Exterior2nd_CmentBd","Exterior2nd_HdBoard","Exterior2nd_ImStucc","Exterior2nd_MetalSd","Exterior2nd_Other","Exterior2nd_Plywood","Exterior2nd_Stone","Exterior2nd_Stucco","Exterior2nd_VinylSd","Exterior2nd_Wd Sdng","Exterior2nd_Wd Shng","MasVnrType_BrkCmn","MasVnrType_BrkFace","MasVnrType_None","MasVnrType_Stone","MasVnrArea","ExterQual_Ex","ExterQual_Fa","ExterQual_Gd","ExterQual_TA","ExterCond_Ex","ExterCond_Fa","ExterCond_Gd","ExterCond_Po","ExterCond_TA","Foundation_BrkTil","Foundation_CBlock","Foundation_PConc","Foundation_Slab","Foundation_Stone","Foundation_Wood","BsmtQual_Ex","BsmtQual_Fa","BsmtQual_Gd","BsmtQual_TA","BsmtCond_Fa","BsmtCond_Gd","BsmtCond_Po","BsmtCond_TA","BsmtExposure_Av","BsmtExposure_Gd","BsmtExposure_Mn","BsmtExposure_No","BsmtFinType1_ALQ","BsmtFinType1_BLQ","BsmtFinType1_GLQ","BsmtFinType1_LwQ","BsmtFinType1_Rec","BsmtFinType1_Unf","BsmtFinSF1","BsmtFinType2_ALQ","BsmtFinType2_BLQ","BsmtFinType2_GLQ","BsmtFinType2_LwQ","BsmtFinType2_Rec","BsmtFinType2_Unf","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating_Floor","Heating_GasA","Heating_GasW","Heating_Grav","Heating_OthW","Heating_Wall","HeatingQC_Ex","HeatingQC_Fa","HeatingQC_Gd","HeatingQC_Po","HeatingQC_TA","CentralAir_N","CentralAir_Y","Electrical_FuseA","Electrical_FuseF","Electrical_FuseP","Electrical_Mix","Electrical_SBrkr","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual_Ex","KitchenQual_Fa","KitchenQual_Gd","KitchenQual_TA","TotRmsAbvGrd","Functional_Maj1","Functional_Maj2","Functional_Min1","Functional_Min2","Functional_Mod","Functional_Sev","Functional_Typ","Fireplaces","FireplaceQu_Ex","FireplaceQu_Fa","FireplaceQu_Gd","FireplaceQu_Po","FireplaceQu_TA","GarageType_2Types","GarageType_Attchd","GarageType_Basment","GarageType_BuiltIn","GarageType_CarPort","GarageType_Detchd","GarageYrBlt","GarageFinish_Fin","GarageFinish_RFn","GarageFinish_Unf","GarageCars","GarageArea","GarageQual_Ex","GarageQual_Fa","GarageQual_Gd","GarageQual_Po","GarageQual_TA","GarageCond_Ex","GarageCond_Fa","GarageCond_Gd","GarageCond_Po","GarageCond_TA","PavedDrive_N","PavedDrive_P","PavedDrive_Y","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","MoSold","YrSold","SaleType_COD","SaleType_Con","SaleType_ConLD","SaleType_ConLI","SaleType_ConLw","SaleType_CWD","SaleType_New","SaleType_Oth","SaleType_WD","SaleCondition_Abnorml","SaleCondition_AdjLand","SaleCondition_Alloca","SaleCondition_Family","SaleCondition_Normal","SaleCondition_Partial"
"2244",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.00970328673644203,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1973,2006,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.218968531468531,0,0,0,0,0,1,0,0.0107020547945205,0.164067373674361,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0.0550774526678141,0.223728813559322,0,0.150621833256564,0.333333333333333,0,0.25,0,0.25,0.333333333333333,0,0,0,1,0.25,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1973,0,1,0,0.2,0.199596774193548,0,0,0,0,1,0,0,0,0,1,0,0,1,0.137931034482759,0.136118598382749,0,0,0,0,6,2008,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"2245",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.00426138408603389,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1973,1973,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.190996503496503,0,0,0,0,0,1,0,0.0107020547945205,0.14410480349345,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0.0550774526678141,0.223728813559322,0,0.150621833256564,0.333333333333333,0,0.25,0,0.125,0.333333333333333,0,0,0,1,0.166666666666667,0,0,0,0,0,0,1,0.25,0,0,0,1,0,0,0,0,1,0,0,1973,0,1,0,0.2,0.199596774193548,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0.136118598382749,0,0.236220472440945,0,0,7,2008,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"2246",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.269864778292886,0.240120355307295,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1968,1968,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0.343094405594406,0,0,0,0,0,1,0,0.14041095890411,0.347161572052402,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.236947791164659,0,0,0.190234914785813,0.333333333333333,0,0.25,0,0.375,0.333333333333333,0,0,1,0,0.333333333333333,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1968,0,0,1,0.2,0.172715053763441,0,0,0,0,1,0,0,0,0,1,0,0,1,0.0931034482758621,0,0,0,0,0,2,2008,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"2247",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0025481925109054,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1970,2007,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.156468531468531,0,0,0,0,0,1,0,0.0804794520547945,0.170305676855895,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.0608146873207114,0.264406779661017,0,0.174573929064947,0,0,0.5,0.5,0.375,0.333333333333333,0,0,0,1,0.333333333333333,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,97,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0.214942528735632,0,0,0,0,0,3,2008,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"2248",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.212290502793296,0.0747181871841753,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1983,1983,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.233391608391608,0,0,0,0,0,1,0,0.120719178082192,0.254522769806613,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.138267355134825,0,0,0.111008751727315,0,0.5,0.25,0,0.25,0.333333333333333,0,0,0,1,0.166666666666667,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1983,0,0,1,0.2,0.17741935483871,0,0,0,0,1,0,0,0,0,1,0,0,1,0.362068965517241,0,0,0,0,0,4,2008,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"2249",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.217877094972067,0.0763018096485798,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1982,2005,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.278846153846154,0,0,0,0,0,1,0,0.0886130136986301,0.263568309419838,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0.146586345381526,0,0,0.117687701520037,0,0,0.25,0,0.375,0.333333333333333,0,0,1,0,0.333333333333333,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1982,0,0,1,0.2,0.17741935483871,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,7,2008,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"2250",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.29608938547486,0.15972992038698,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1984,1984,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0.28277972027972,0,0,0,0,0,1,0,0.0928938356164384,0.269494697442296,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0.1592082616179,0,0,0.127821280515891,0,0,0.25,0,0.375,0.333333333333333,0,0,0,1,0.333333333333333,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1984,0,0,1,0.4,0.325268817204301,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4,2008,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"2251",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.269864778292886,0.79613020255971,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1900,1950,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.293664383561644,0.213973799126638,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.23407917383821,0.332203389830508,0,0.345923537540304,0,0,0.5,0,0.5,0.333333333333333,0,0,0,1,0.416666666666667,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1900,0,0,1,0.2,0.193548387096774,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2008,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"2252",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.357541899441341,0.134852651127971,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1971,1971,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.219158200290276,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0.366258741258741,0,0,0,0,0,1,0,0.320633561643836,0.495009357454772,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0.359437751004016,0,0,0.28857669276831,0,0,0.5,0,0.375,0.333333333333333,0,0,0,1,0.416666666666667,0,0,0,0,0,0,1,0.25,0,0,1,0,0,0,1,0,0,0,0,1971,0,0,1,0.4,0.352822580645161,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0.0592991913746631,0,0,0,0,3,2007,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"2253",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.195530726256983,0.109010811822462,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1997,1997,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.164383561643836,0.119775421085465,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0.120481927710843,0.305084745762712,0,0.241824044219254,0,0,0.5,0.5,0.375,0.333333333333333,0,0,0,1,0.416666666666667,0,0,0,0,0,0,1,0.25,0,0,0,0,1,0,0,0,1,0,0,1997,1,0,0,0.4,0.262096774193548,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,2007,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"2254",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.269864778292886,0.127366435841695,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1994,1994,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.02322206095791,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.0812937062937063,0,0,0,0,0,1,0,0.0881849315068493,0.122270742358079,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0.16924842226047,0.372881355932203,0,0.313219714417319,0,0,0.5,0.5,0.375,0.333333333333333,0,0,0,1,0.416666666666667,0,0,0,0,0,0,1,0.25,0,0,0,0,1,0,0,0,1,0,0,1994,1,0,0,0.4,0.26747311827957,0,0,0,0,1,0,0,0,0,1,0,0,1,0.294252873563218,0.0862533692722372,0,0,0,0,3,2007,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"2255",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.269864778292886,0.105627618375779,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1999,2000,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0.380681818181818,0,0,0,0,0,1,0,0.0222602739726027,0.287897691827823,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0.175846242111302,0.371428571428571,0,0.317825886688162,0.333333333333333,0,0.5,0.5,0.375,0.333333333333333,0,0,0,1,0.416666666666667,0,0,0,0,0,0,1,0.25,0,0,0,0,1,0,1,0,0,0,0,2000,1,0,0,0.4,0.303091397849462,0,0,0,0,1,0,0,0,0,1,0,0,1,0.294252873563218,0.0646900269541779,0,0,0,0,4,2007,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"2256",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.23463687150838,0.0946574336678136,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1996,1996,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.180944055944056,0,0,0,0,0,1,0,0.118578767123288,0.215533374922021,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0.102409638554217,0.417433414043584,0,0.280746199907877,0,0,0.5,0.5,0.375,0.333333333333333,0,0,1,0,0.333333333333333,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1996,1,0,0,0.4,0.282258064516129,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0.0592991913746631,0,0,0,0,8,2007,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"2257",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.217877094972067,0.0892587207209801,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1999,2003,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.401541095890411,0.292576419213974,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.178714859437751,0.649878934624697,0,0.452556425610318,0,0,0.75,0.5,0.625,0.333333333333333,0,0,0,1,0.416666666666667,0,0,0,0,0,0,1,0.25,0,0,0,0,1,0,1,0,0,0,0,1999,1,0,0,0.4,0.323924731182796,0,0,0,0,1,0,0,0,0,1,0,0,1,0.216091954022989,0.0404312668463612,0,0,0,0,8,2007,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"2258",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.269864778292886,0.118858064237486,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1992,1993,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0377358490566038,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.5,0.364316905801622,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0.24469305794607,0,0,0.196453247351451,0,0,0.5,0,0.375,0.333333333333333,0,0,1,0,0.333333333333333,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1992,0,1,0,0.4,0.282258064516129,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0.0283018867924528,0,0,0,0,8,2007,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
